groupId,artifactId,version,classifier,included-log4j-core-version,source
com.github.robozonky,robozonky-app,6.4.0,,2.14.0,directDependency
com.github.robozonky,robozonky-test,5.7.4,,2.12.1,directDependency
com.github.robozonky,robozonky-cli,6.3.1,,2.14.0,directDependency
com.github.robozonky,robozonky-cli,6.2.1,,2.14.0,directDependency
com.github.robozonky,robozonky-api,6.0.0-beta-3,,2.13.3,directDependency
com.github.robozonky,robozonky-api,6.2.0,,2.14.0,directDependency
com.github.robozonky,robozonky-notifications,6.3.3,,2.14.0,directDependency
com.github.robozonky,robozonky-api,6.3.0-cr-1,,2.14.0,directDependency
com.github.robozonky,robozonky-api,6.4.0,,2.14.0,directDependency
com.github.robozonky,robozonky-cli,6.2.2,,2.14.0,directDependency
com.github.robozonky,robozonky-cli,6.3.0-cr-1,,2.14.0,directDependency
com.github.robozonky,robozonky-test,6.1.0,,2.13.3,directDependency
com.github.robozonky,robozonky-app,6.0.0-cr-1,,2.13.3,directDependency
com.github.robozonky,robozonky-notifications,6.3.0-cr-1,,2.14.0,directDependency
com.github.robozonky,robozonky-notifications,6.3.0-cr-2,,2.14.0,directDependency
com.github.robozonky,robozonky-app,6.1.0-cr-1,,2.13.3,directDependency
com.github.robozonky,robozonky-cli,6.3.2,,2.14.0,directDependency
com.github.robozonky,robozonky-cli,6.0.0-cr-1,,2.13.3,directDependency
com.github.robozonky,robozonky-api,6.1.0-cr-1,,2.13.3,directDependency
com.github.robozonky,robozonky-api,6.2.1,,2.14.0,directDependency
com.github.robozonky,robozonky-test,6.0.0,,2.13.3,directDependency
com.github.robozonky,robozonky-notifications,6.3.1,,2.14.0,directDependency
com.github.robozonky,robozonky-app,6.3.2,,2.14.0,directDependency
com.github.robozonky,robozonky-api,6.4.0-cr-1,,2.14.0,directDependency
com.github.robozonky,robozonky-api,6.3.1,,2.14.0,directDependency
com.github.robozonky,robozonky-test,6.3.0-cr-1,,2.14.0,directDependency
com.github.robozonky,robozonky-app,6.2.1,,2.14.0,directDependency
com.github.robozonky,robozonky-app,5.8.0-cr-2,,2.13.1,directDependency
com.github.robozonky,robozonky-app,6.3.0-cr-1,,2.14.0,directDependency
com.github.robozonky,robozonky-app,6.2.0,,2.14.0,directDependency
com.github.robozonky,robozonky-cli,6.3.0,,2.14.0,directDependency
com.github.robozonky,robozonky-test,6.3.4,,2.14.0,directDependency
com.github.robozonky,robozonky-api,6.2.0-cr-1,,2.14.0,directDependency
com.github.robozonky,robozonky-app,6.3.0-cr-2,,2.14.0,directDependency
com.github.robozonky,robozonky-cli,6.3.4,,2.14.0,directDependency
com.github.robozonky,robozonky-test,6.0.0-beta-3,,2.13.3,directDependency
com.github.robozonky,robozonky-api,6.3.0-cr-2,,2.14.0,directDependency
com.github.robozonky,robozonky-cli,6.0.0,,2.13.3,directDependency
com.github.robozonky,robozonky-notifications,6.3.4,,2.14.0,directDependency
com.github.robozonky,robozonky-app,6.0.1,,2.13.3,directDependency
com.github.robozonky,robozonky-test,6.3.0,,2.14.0,directDependency
com.github.robozonky,robozonky-cli,6.4.0-cr-1,,2.14.0,directDependency
com.github.robozonky,robozonky-cli,6.3.0-cr-2,,2.14.0,directDependency
com.github.robozonky,robozonky-app,6.4.1,,2.14.0,directDependency
com.github.robozonky,robozonky-cli,6.0.1,,2.13.3,directDependency
com.github.robozonky,robozonky-app,6.4.0-cr-1,,2.14.0,directDependency
com.github.robozonky,robozonky-api,6.1.1,,2.13.3,directDependency
com.github.robozonky,robozonky-api,6.0.1,,2.13.3,directDependency
com.github.robozonky,robozonky-cli,6.0.0-beta-2,,2.13.3,directDependency
com.github.robozonky,robozonky-cli,6.4.1,,2.14.0,directDependency
com.github.robozonky,robozonky-test,6.3.3,,2.14.0,directDependency
com.github.robozonky,robozonky-test,5.8.0-cr-2,,2.13.1,directDependency
com.github.robozonky.distribution,robozonky-distribution-cli,5.4.0-beta-1,full,2.12.0,rebundledDependency
com.github.robozonky.distribution,robozonky-distribution-cli,5.2.4,full,2.9.1,rebundledDependency
com.github.robozonky.distribution,robozonky-distribution-cli,5.4.0-cr-1,full,2.12.1,rebundledDependency
com.github.robozonky.distribution,robozonky-distribution-cli,5.2.4,full,2.11.0,rebundledDependency
com.github.rubenskj,background-tasks,2.2.0,,2.7,directDependency
com.github.rubenskj,background-tasks,2.0.0,,2.7,directDependency
com.github.sankulgarg,LoggingAndTracing,1.0.2,,2.11.2,directDependency
com.github.sankulgarg,LoggingAndTracing,2.0.1,,2.13.2,directDependency
com.github.sankulgarg,LoggingAndTracing,2.0.0,,2.13.2,directDependency
com.github.sankulgarg,LoggingAndTracing,1.0.1,,2.11.2,directDependency
com.github.scullxbones,akka-persistence-mongo-common_2.12,3.0.0,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-common_2.12,3.0.4,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-scala_2.12,3.0.5,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-rxmongo_2.13,3.0.5,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-tools_2.12,3.0.5,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-tools_2.12,3.0.6,,2.14.0,directDependency
com.github.scullxbones,akka-persistence-mongo-common_2.12,3.0.6,,2.14.0,directDependency
com.github.scullxbones,akka-persistence-mongo-scala_2.13,3.0.2,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-tools_2.13,3.0.6,,2.14.0,directDependency
com.github.scullxbones,akka-persistence-mongo-common_2.13,3.0.4,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-tools_2.12,2.3.3,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-scala_2.12,3.0.6,,2.14.0,directDependency
com.github.scullxbones,akka-persistence-mongo-rxmongo_2.12,3.0.6,,2.14.0,directDependency
com.github.scullxbones,akka-persistence-mongo-rxmongo_2.13,3.0.4,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-scala_2.11,2.3.3,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-common_2.12,3.0.2,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-common_2.12,3.0.5,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-tools_2.11,2.3.3,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-scala_2.12,3.0.4,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-scala_2.13,3.0.0,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-rxmongo_2.13,3.0.0,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-tools_2.13,3.0.5,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-tools_2.13,3.0.2,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-rxmongo_2.11,2.3.3,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-rxmongo_2.13,2.3.3,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-tools_2.13,3.0.0,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-common_2.12,2.3.3,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-rxmongo_2.12,3.0.4,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-scala_2.13,3.0.4,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-rxmongo_2.12,2.3.3,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-rxmongo_2.13,3.0.6,,2.14.0,directDependency
com.github.scullxbones,akka-persistence-mongo-common_2.13,2.3.3,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-casbah_2.11,2.3.3,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-common_2.13,3.0.6,,2.14.0,directDependency
com.github.scullxbones,akka-persistence-mongo-tools_2.13,3.0.4,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-scala_2.12,3.0.2,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-tools_2.12,3.0.0,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-tools_2.11,2.0.5,,2.5,directDependency
com.github.scullxbones,akka-persistence-mongo-scala_2.13,3.0.6,,2.14.0,directDependency
com.github.scullxbones,akka-persistence-mongo-scala_2.12,3.0.0,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-tools_2.12,3.0.4,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-rxmongo_2.13,3.0.2,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-scala_2.13,2.3.3,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-tools_2.13,2.3.3,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-tools_2.12,3.0.2,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-common_2.13,3.0.0,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-common_2.11,2.3.3,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-rxmongo_2.12,3.0.5,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-rxmongo_2.12,3.0.0,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-casbah_2.12,2.3.3,,2.13.0,directDependency
com.github.scullxbones,akka-persistence-mongo-rxmongo_2.12,3.0.2,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-common_2.13,3.0.5,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-common_2.13,3.0.2,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-scala_2.13,3.0.5,,2.13.3,directDependency
com.github.scullxbones,akka-persistence-mongo-scala_2.12,2.3.3,,2.13.0,directDependency
com.github.shoothzj,java-tool,3.0.33.RELEASE,,2.14.1,directDependency
com.github.shoothzj,java-tool,3.0.31.RELEASE,,2.13.3,directDependency
com.github.shoothzj,java-tool,3.1.2,,2.14.1,directDependency
com.github.shoothzj,java-tool,3.1.1,,2.14.1,directDependency
com.github.shoothzj,java-tool,3.0.34.RELEASE,,2.14.1,directDependency
com.github.shoothzj,java-tool,3.0.25.RELEASE,,2.13.3,directDependency
com.github.shoothzj,java-tool,3.0.30.RELEASE,,2.13.3,directDependency
com.github.shoothzj,java-tool,3.0.22.RELEASE,,2.13.3,directDependency
com.github.shoothzj,java-tool,3.0.26.RELEASE,,2.13.3,directDependency
com.github.shoothzj,java-tool,3.0.29.RELEASE,,2.13.3,directDependency
com.github.shoothzj,test-base,3.1.1,,2.14.1,directDependency
com.github.shoothzj,java-tool,3.1.0,,2.14.1,directDependency
com.github.shoothzj,test-base,3.1.0,,2.14.1,directDependency
com.github.shoothzj,java-tool,3.0.27.RELEASE,,2.13.3,directDependency
com.github.shoothzj,java-tool,3.0.23.RELEASE,,2.13.3,directDependency
com.github.shoothzj,java-tool,3.0.24.RELEASE,,2.13.3,directDependency
com.github.shoothzj,test-base,3.1.2,,2.14.1,directDependency
com.github.shoothzj,test-base,3.0.34.RELEASE,,2.14.1,directDependency
com.github.shoothzj,java-tool,3.0.28.RELEASE,,2.13.3,directDependency
com.github.shoothzj,java-tool,3.0.21.RELEASE,,2.13.3,directDependency
com.github.shoothzj,java-tool,3.0.32.RELEASE,,2.14.1,directDependency
com.github.skeychen,dswork-cs,9.0.1,,2.3,directDependency
com.github.skeychen,dswork-cs,9.1.2,,2.13.3,directDependency
com.github.skeychen,dswork-config,9.1.1,,2.13.3,directDependency
com.github.skeychen,dswork-springboot,10.2.0,,2.14.1,directDependency
com.github.skeychen,dswork-cs,10.2.0,,2.14.1,directDependency
com.github.skeychen,dswork-config,10.2.1,,2.14.1,directDependency
com.github.skeychen,dswork-config,10.1.0,,2.14.1,directDependency
com.github.skeychen,dswork-config,10.1.1,,2.14.1,directDependency
com.github.skeychen,dswork-springboot,10.1.1,,2.14.1,directDependency
com.github.skeychen,dswork-cs,8.8.8,,2.3,directDependency
com.github.skeychen,dswork-cs,10.2.1,,2.14.1,directDependency
com.github.skeychen,dswork-springboot,10.1.5,,2.14.1,directDependency
com.github.skeychen,dswork-cs,10.1.3,,2.14.1,directDependency
com.github.skeychen,dswork-cs,10.0.1,,2.13.3,directDependency
com.github.skeychen,dswork-config,10.0.1,,2.13.3,directDependency
com.github.skeychen,dswork-cs,10.1.2,,2.14.1,directDependency
com.github.skeychen,dswork-config,10.1.4,,2.14.1,directDependency
com.github.skeychen,dswork-config,10.0.0,,2.13.3,directDependency
com.github.skeychen,dswork-config,9.1.2,,2.13.3,directDependency
com.github.skeychen,dswork-springboot,10.1.4,,2.14.1,directDependency
com.github.skeychen,dswork-cs,10.1.5,,2.14.1,directDependency
com.github.skeychen,dswork-cs,10.1.0,,2.14.1,directDependency
com.github.skeychen,dswork-springboot,10.1.2,,2.14.1,directDependency
com.github.skeychen,dswork-cs,9.1.0,,2.13.3,directDependency
com.github.skeychen,dswork-springboot,10.1.0,,2.14.1,directDependency
com.github.skeychen,dswork-config,10.1.2,,2.14.1,directDependency
com.github.skeychen,dswork-springboot,10.0.0,,2.13.3,directDependency
com.github.skeychen,dswork-springboot,10.0.1,,2.13.3,directDependency
com.github.skeychen,dswork-config,10.1.3,,2.14.1,directDependency
com.github.skeychen,dswork-cs,10.0.0,,2.13.3,directDependency
com.github.skeychen,dswork-springboot,10.1.3,,2.14.1,directDependency
com.github.skeychen,dswork-config,8.8.8,,2.3,directDependency
com.github.skeychen,dswork-config,9.1.0,,2.13.3,directDependency
com.github.skeychen,dswork-springboot,10.2.1,,2.14.1,directDependency
com.github.skeychen,dswork-cs,10.1.4,,2.14.1,directDependency
com.github.skeychen,dswork-cs,9.1.1,,2.13.3,directDependency
com.github.skeychen,dswork-cs,10.1.1,,2.14.1,directDependency
com.github.skeychen,dswork-config,10.2.0,,2.14.1,directDependency
com.github.skeychen,dswork-config,10.1.5,,2.14.1,directDependency
com.github.skeychen,dswork-config,9.0.1,,2.3,directDependency
com.github.sonnguyenvan9794,jxls-poi-custom,1.0.0,,2.11.1,directDependency
com.github.sonnguyenvan9794,jxls-core,1.0.0,,2.11.1,directDependency
com.github.spoonlabs,coming,5.1.0,,2.11.2,directDependency
com.github.spoonlabs,coming,5.2.0,,2.11.2,directDependency
com.github.spoonlabs,coming,5,,2.11.2,directDependency
com.github.spoonlabs,coming,4,,2.11.2,directDependency
com.github.spranshu1,secure-logger,1.0.1,,2.8.2,directDependency
com.github.swiftech,swiftboot-web,2.0.1,,2.14.0,directDependency
com.github.swiftech,swiftboot-sheet,2.0.0,,2.14.0,directDependency
com.github.swiftech,swstate,1.0,,2.14.1,directDependency
com.github.swiftech,swiftboot-web,1.2.1,,2.13.0,directDependency
com.github.swiftech,swiftboot-sheet,2.0.2,,2.14.0,directDependency
com.github.swiftech,swiftboot-web,1.3-beta2,,2.14.0,directDependency
com.github.swiftech,swiftboot-web,1.2,,2.13.0,directDependency
com.github.swiftech,swiftboot-sheet,2.0.1,,2.14.0,directDependency
com.github.swiftech,swiftboot-web,2.0.0,,2.14.0,directDependency
com.github.swiftech,swiftboot-web,1.3-beta3,,2.14.0,directDependency
com.github.swiftech,swiftboot-web,2.0.2,,2.14.0,directDependency
com.github.swiftech,swiftboot-web,1.3-beta1,,2.13.0,directDependency
com.github.switcherapi,switcher-client,1.1.0,,2.13.3,directDependency
com.github.switcherapi,switcher-client,1.0.7,,2.13.3,directDependency
com.github.switcherapi,switcher-client,1.2.0,,2.13.3,directDependency
com.github.switcherapi,switcher-client,1.0.9,,2.13.3,directDependency
com.github.switcherapi,switcher-client,1.0.8,,2.13.3,directDependency
com.github.switcherapi,switcher-client,1.2.1,,2.13.3,directDependency
com.github.switcherapi,switcher-client,1.0.10,,2.13.3,directDependency
com.github.switcherapi,switcher-client,1.0.10-SNAOSHOT,,2.13.3,directDependency
com.github.tim-tools,flink-boot-starter,1.0.1.RELEASE,,2.12.1,directDependency
com.github.tim-tools,flink-boot-starter,1.0.0.RELEASE,,2.12.1,directDependency
com.github.transbankdevelopers,transbank-sdk-pos-java,1.0.0,,2.13.1,directDependency
com.github.vanroy,spring-boot-starter-data-jest,3.3.3.RELEASE,,2.7,directDependency
com.github.vanroy,spring-data-jest,3.3.4.RELEASE,,2.7,directDependency
com.github.vanroy,spring-data-jest,3.3.3.RELEASE,,2.7,directDependency
com.github.vanroy,spring-boot-starter-data-jest,3.3.2.RELEASE,,2.7,directDependency
com.github.vanroy,spring-data-jest,3.3.2.RELEASE,,2.7,directDependency
com.github.vanroy,spring-boot-starter-data-jest,3.3.4.RELEASE,,2.7,directDependency
com.github.vebqa,vebtal-5250,0.9.12,,2.11.2,directDependency
com.github.vebqa,vebtal-manager,1.0.5,,2.13.3,directDependency
com.github.vveloso,jmxtrans-output-elastic-aggregate,2.2,full-jar,2.11.0,rebundledDependency
com.github.vveloso,jmxtrans-output-elastic-aggregate,2.2,full-jar,2.8.1,rebundledDependency
com.github.vveloso,jmxtrans-output-elastic-aggregate,2.2,full-jar,2.9.1,rebundledDependency
com.github.wasiqb.coteafs,appium,4.0.0,,2.14.1,directDependency
com.github.wasiqb.coteafs,listeners,3.1.0,,2.14.1,directDependency
com.github.wasiqb.coteafs,appium,3.5.1,,2.14.0,directDependency
com.github.wasiqb.coteafs,listeners,3.2.0,,2.14.1,directDependency
com.github.wasiqb.coteafs,logger,2.6.0,,2.14.0,directDependency
com.github.wasiqb.coteafs,appium,4.1.0,,2.14.1,directDependency
com.github.wasiqb.coteafs,logger,2.4.0,,2.13.3,directDependency
com.github.wasiqb.coteafs,appium,3.5.0,,2.14.0,directDependency
com.github.wasiqb.coteafs,logger,2.5.0,,2.13.3,directDependency
com.github.wasiqb.coteafs,listeners,3.0.0,,2.14.0,directDependency
com.github.xeroapi,xero-java,4.0.0,,2.7,directDependency
com.github.xeroapi,xero-java,3.5.0,,2.11.0,directDependency
com.github.xh32t03.framework,business-framework,5.6.RELEASE,,2.13.3,directDependency
com.github.xh32t03.framework,business-framework,4.5.RELEASE,,2.13.3,directDependency
com.github.xh32t03.framework,business-framework,2.5.RELEASE,,2.12.1,directDependency
com.github.xh32t03.framework,business-framework,4.0.RELEASE,,2.13.3,directDependency
com.github.xh32t03.framework,business-framework,4.3.RELEASE,,2.13.3,directDependency
com.github.xh32t03.framework,business-framework,3.4.RELEASE,,2.13.3,directDependency
com.github.xh32t03.framework,business-framework,5.3.RELEASE,,2.13.3,directDependency
com.github.xh32t03.framework,business-framework,3.0.RELEASE,,2.13.3,directDependency
com.github.xh32t03.framework,business-framework,5.0.RELEASE,,2.13.3,directDependency
com.github.xh32t03.framework,business-framework,2.6.RELEASE,,2.13.3,directDependency
com.github.xh32t03.framework,business-framework,3.2.RELEASE,,2.13.3,directDependency
com.github.xinput123,bleach,0.0.6,,2.11.2,directDependency
com.github.xinput123,bleach,0.0.8,,2.11.2,directDependency
com.github.xinput123,bleach,0.1.2,,2.13.3,directDependency
com.github.xinput123,bleach,0.0.5,,2.11.2,directDependency
com.github.xinput123,bleach,0.1.0,,2.13.3,directDependency
com.github.xinput123,bleach,0.1.1,,2.13.3,directDependency
com.github.xinput123,bleach,0.0.9,,2.13.3,directDependency
com.github.xinput123,bleach,0.0.7,,2.11.2,directDependency
com.github.xinput123,bleach,0.0.4,,2.11.2,directDependency
com.github.xuyongkeji,xysoft-java-yunsdk,1.0.4,,2.13.1,directDependency
com.github.xuyongkeji,XysoftJavaYunSDK,1.0.1,,2.13.1,directDependency
